Case_ID,Temperature,Reaction_ID,YAML_Index,Reaction,Reaction_Type,Sensitivity,Abs_Sensitivity,Max_Carbon
22,1378.0,97,96,ho2 + oh => h2o + o2,Elementary,0.06738638,0.06738638,0
22,1378.0,907,906,ch3 + o2 => ch2o + oh,Elementary,-0.06173232,0.06173232,0
22,1378.0,318,317,c3h6 + h2 => ic3h7 + h,Elementary,-0.06118399,0.06118399,0
22,1378.0,273,272,c3h6 + oh => c3h5-a + h2o,Elementary,0.05740988,0.05740988,0
22,1378.0,1073,1072,nc7h16 + h => c7h15-4 + h2,Elementary,-0.05011795,0.05011795,0
38,1384.0,15,14,h + o2 => o + oh,Elementary,-0.50586776,0.50586776,0
38,1384.0,258,257,c3h5-a + h => c3h6,Elementary,0.16452964,0.16452964,0
38,1384.0,43,42,ch3 + ho2 => ch3o + oh,Elementary,-0.11818308,0.11818308,0
38,1384.0,254,253,c2h3 + ch3 => c3h6,Elementary,0.10307291,0.10307291,0
38,1384.0,535,534,c2h3 + o2 => ch2cho + o,Elementary,-0.09842643,0.09842643,0
38,1384.0,1071,1070,nc7h16 + h => c7h15-3 + h2,Elementary,0.09423772,0.09423772,0
38,1384.0,833,832,c3h5-a => c3h4-a + h,Elementary,-0.09315005,0.09315005,0
38,1384.0,309,308,c3h6 + h => c3h5-a + h2,Elementary,0.08766475,0.08766475,0
38,1384.0,229,228,c2h4 + ch3 => c2h3 + ch4,Elementary,-0.08129196,0.08129196,0
38,1384.0,599,598,c3h5-a + ho2 => c3h5o + oh,Elementary,-0.07591928,0.07591928,0
38,1384.0,97,96,ho2 + oh => h2o + o2,Elementary,0.07330545,0.07330545,0
38,1384.0,123,122,c2h4 + oh => c2h3 + h2o,Elementary,-0.06950813,0.06950813,0
38,1384.0,89,88,ch3 + ho2 => ch4 + o2,Elementary,0.06397955,0.06397955,0
38,1384.0,273,272,c3h6 + oh => c3h5-a + h2o,Elementary,0.05473919,0.05473919,0
38,1384.0,1,0,ch3 + h (+M) => ch4 (+M),Falloff,0.05473716,0.05473716,0
38,1384.0,318,317,c3h6 + h2 => ic3h7 + h,Elementary,-0.05343685,0.05343685,0
38,1384.0,21,20,oh + h2 => h + h2o,Elementary,-0.05253666,0.05253666,0
38,1384.0,791,790,c3h5-a + h => c3h4-a + h2,Elementary,0.05133168,0.05133168,0
38,1384.0,95,94,ho2 + h => h2 + o2,Elementary,0.05073289,0.05073289,0
38,1384.0,1069,1068,nc7h16 + h => c7h15-2 + h2,Elementary,0.0504305,0.0504305,0
30,1400.0,15,14,h + o2 => o + oh,Elementary,-0.48935589,0.48935589,0
30,1400.0,258,257,c3h5-a + h => c3h6,Elementary,0.14597949,0.14597949,0
30,1400.0,43,42,ch3 + ho2 => ch3o + oh,Elementary,-0.11836051,0.11836051,0
30,1400.0,1071,1070,nc7h16 + h => c7h15-3 + h2,Elementary,0.09901083,0.09901083,0
30,1400.0,599,598,c3h5-a + ho2 => c3h5o + oh,Elementary,-0.09366521,0.09366521,0
30,1400.0,535,534,c2h3 + o2 => ch2cho + o,Elementary,-0.08566943,0.08566943,0
30,1400.0,229,228,c2h4 + ch3 => c2h3 + ch4,Elementary,-0.08317599,0.08317599,0
30,1400.0,123,122,c2h4 + oh => c2h3 + h2o,Elementary,-0.07990352,0.07990352,0
30,1400.0,97,96,ho2 + oh => h2o + o2,Elementary,0.07946844,0.07946844,0
30,1400.0,309,308,c3h6 + h => c3h5-a + h2,Elementary,0.07828041,0.07828041,0
30,1400.0,254,253,c2h3 + ch3 => c3h6,Elementary,0.07701351,0.07701351,0
30,1400.0,1,0,ch3 + h (+M) => ch4 (+M),Falloff,0.07257145,0.07257145,0
30,1400.0,833,832,c3h5-a => c3h4-a + h,Elementary,-0.07031426,0.07031426,0
30,1400.0,89,88,ch3 + ho2 => ch4 + o2,Elementary,0.06632794,0.06632794,0
30,1400.0,318,317,c3h6 + h2 => ic3h7 + h,Elementary,-0.05918728,0.05918728,0
30,1400.0,273,272,c3h6 + oh => c3h5-a + h2o,Elementary,0.05412011,0.05412011,0
27,1411.0,15,14,h + o2 => o + oh,Elementary,-0.46039266,0.46039266,0
27,1411.0,229,228,c2h4 + ch3 => c2h3 + ch4,Elementary,-0.14067392,0.14067392,0
27,1411.0,254,253,c2h3 + ch3 => c3h6,Elementary,0.12262982,0.12262982,0
27,1411.0,258,257,c3h5-a + h => c3h6,Elementary,0.12189,0.12189,0
27,1411.0,1071,1070,nc7h16 + h => c7h15-3 + h2,Elementary,0.11356474,0.11356474,0
