Case_ID,Temperature,Reaction_ID,YAML_Index,Reaction,Reaction_Type,Sensitivity,Abs_Sensitivity,Max_Carbon
22,908.0,2212,2211,MB-C5H10O2 + OH <=> H2O + MB4J,Elementary,0.17189617,0.17189617,0
22,908.0,3970,3969,MB-C5H10O2 + CH3O2 <=> CH3O2H + MBMJ,Elementary,-0.14425436,0.14425436,0
22,908.0,27,26,H2O2 (+M) <=> 2 OH (+M),Falloff,-0.1276455,0.1276455,0
22,908.0,65,64,CH3 + HO2 <=> CH4 + O2,Elementary,0.09574963,0.09574963,0
22,908.0,2221,2220,MB-C5H10O2 + OH <=> H2O + MB2J,Elementary,-0.09156494,0.09156494,0
22,908.0,3995,3994,MBMOO => MBMOOH4J,Elementary,-0.09008148,0.09008148,0
22,908.0,2190,2189,MB-C5H10O2 + OH <=> H2O + MBMJ,Elementary,-0.08057552,0.08057552,0
22,908.0,3636,3635,ME2J => CH2CO + CH3O,Elementary,-0.07445865,0.07445865,0
22,908.0,3991,3990,MBMOO => MBMOOH3J,Elementary,-0.06897501,0.06897501,0
22,908.0,2178,2177,MBMJ => MB3J,Elementary,0.06535714,0.06535714,0
22,908.0,3718,3717,MBMOOH4J + O2 <=> MBMOOH4O2,Elementary,-0.05920262,0.05920262,0
22,908.0,3993,3992,MBMOO => MBMOOH2J,Elementary,0.05593384,0.05593384,0
22,908.0,3996,3995,MBMOOH4J => MBMOO,Elementary,0.05511757,0.05511757,0
22,908.0,3717,3716,MBMOOH3J + O2 <=> MBMOOH3O2,Elementary,-0.05088048,0.05088048,0
